192	40	0.7706351280212402
11	3	0.8248147368431091
2007	330	0.8254501223564148
342	96	0.6272510886192322
12	3	0.8114752769470215
12	5	0.8816604614257812
347	372	0.7618120312690735
2007	344	0.6425276398658752
347	359	0.7435479760169983
342	59	0.8402432203292847
344	372	0.9337403774261475
349	321	0.8842490911483765
347	346	0.876091480255127
348	321	0.8371810913085938
192	343	0.9288982152938843
19	146	0.9004240036010742
344	340	0.7857472896575928
344	343	0.7631311416625977
342	374	0.9076786637306213
346	327	0.8842892646789551
192	321	0.7760554552078247
342	10	0.683210015296936
345	321	0.8083175420761108
16	146	0.8497805595397949
342	366	0.7389183044433594
352	206	0.8543075919151306
341	371	0.9441779851913452
341	372	0.9128918051719666
342	361	0.7693769931793213
344	321	0.7537465691566467
342	357	0.9147977232933044
341	350	0.8433824181556702
342	328	0.7205583453178406
341	348	0.7684244513511658
341	343	0.8978797793388367
341	331	0.818938136100769
342	307	0.8168095350265503
434	164	0.6183860898017883
2007	307	0.6883532404899597
333	438	0.8303632736206055
11	152	0.777597963809967
279	206	0.7849775552749634
9	959	0.7900918126106262
273	45	0.823335587978363
12	238	0.7250322699546814
10	273	0.6698901057243347
282	210	0.9488760232925415
277	315	0.7407709956169128
435	238	0.69576096534729
10	218	0.8052778244018555
19	5	0.8934473395347595
2007	84	0.889678955078125
1645	321	0.7176666259765625
16	5	0.7249928116798401
198	11	0.6033304333686829
192	84	0.9293304085731506
2007	96	0.7788447141647339
260	437	0.7630645036697388
260	434	0.9960783123970032
192	59	0.8080369830131531
364	111	0.8320223093032837
354	369	0.7544952630996704
358	321	0.7786323428153992
361	238	0.8856521844863892
352	27	0.8896684646606445
355	321	0.8707301020622253
354	321	0.81602942943573
299	111	0.7547107934951782
277	99	0.6314367651939392
43	2099	0.8538433313369751
347	437	0.6824031472206116
350	341	0.8156318664550781
345	434	0.8323100805282593
279	40	0.5983403921127319
279	374	0.7325026392936707
352	307	0.923145055770874
365	6	0.8292801976203918
437	277	0.6759515404701233
437	238	0.7389681339263916
43	2007	0.6546061038970947
10	37	0.8324164152145386
13	353	0.9348260164260864
437	343	0.7945369482040405
15	300	0.7771716117858887
11	327	0.9446083903312683
434	343	0.8868610262870789
12	327	0.8448456525802612
367	277	0.6967806816101074
433	326	0.8702062964439392
294	3	0.8161479234695435
370	155	0.7841124534606934
279	1227	0.621533989906311
21	9	0.8702367544174194
370	137	0.9452570676803589
2036	2099	0.8171919584274292
359	343	0.7296002507209778
357	12	0.8920972943305969
362	12	0.989894688129425
31	186	0.9900174736976624
361	326	0.7553801536560059
31	146	0.9498471021652222
